date,temperature_2m_mean,apparent_temperature_mean,precipitation_sum,rain_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_gusts_10m_mean,wind_speed_10m_mean,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,soil_temperature_0_to_100cm_mean,soil_moisture_0_to_100cm_mean,wind_gusts_10m_min,wind_speed_10m_min,Ciudad
2015-05-26,13.638581,11.573681,0.0,0.0,13.363711,27.72,20.31,9.575797,67.029854,87.39132,52.93147,13.39648,0.3188267,12.24,6.6087217,Paris
2015-05-27,14.913585,13.807321,0.0,0.0,10.464797,19.44,15.134998,5.876786,66.555725,95.67509,40.796944,13.591812,0.31619665,9.0,2.5959969,Paris
2015-05-28,15.103166,13.635868,0.0,0.0,16.23596,35.28,22.379995,10.16656,70.073944,91.963,52.779636,13.879895,0.3126966,10.799999,6.1094027,Paris
2015-05-29,13.961501,11.561982,1.2,1.2,21.734581,46.079998,26.924997,12.476905,67.50324,87.45185,46.71023,13.7821665,0.31092295,6.8399997,2.7416782,Paris
2015-05-30,13.971917,11.629062,0.0,0.0,18.03237,35.64,25.68,11.495877,63.067287,83.66068,41.87326,13.837127,0.30838165,8.28,4.829907,Paris
2015-05-31,14.421916,12.064178,5.7000003,5.7000003,26.649727,51.12,36.074997,19.022015,81.066376,93.74048,71.168434,13.697563,0.30690917,11.5199995,7.2,Paris
2015-06-01,13.009416,10.832851,0.3,0.3,16.610792,37.8,24.239998,10.1373825,66.67298,90.26791,41.350662,13.648728,0.30902582,13.679999,5.692099,Paris
2015-06-02,16.099,12.417217,0.2,0.2,32.839027,61.199997,46.994995,24.859192,64.9634,75.692314,53.546604,13.789002,0.3061575,21.96,15.072783,Paris
2015-06-03,16.528166,15.14201,0.0,0.0,17.906157,33.839996,25.184998,11.217409,69.35233,85.79208,54.717545,14.186774,0.30342373,13.32,5.6233797,Paris
2015-06-05,22.534416,23.439058,3.0,3.0,21.261345,41.039997,23.535,11.171587,69.92201,91.10417,46.808624,15.419105,0.29655084,12.599999,6.2145634,Paris
2015-06-06,16.482332,14.654916,0.0,0.0,16.75064,34.2,27.315,12.242097,59.71753,81.661194,39.982304,15.707751,0.29377422,24.119999,7.2,Paris
2015-06-07,15.526082,13.270744,0.0,0.0,18.86139,35.64,28.184998,13.435475,59.39983,82.93968,41.27897,15.571897,0.28976122,17.28,9.028754,Paris
2015-11-02,8.996917,7.148924,0.0,0.0,14.264361,24.84,16.095,8.936362,92.74706,100.0,76.42263,12.442272,0.26767164,9.0,5.8603754,Paris
2015-11-03,11.913583,9.618169,3.9999998,3.9999998,20.172853,41.760002,30.075,13.912041,81.587364,91.6821,74.56056,12.447563,0.26925334,14.759999,8.4963045,Paris
2015-11-04,13.794833,12.281062,5.999999,5.999999,21.434364,42.12,31.335,14.377025,88.250725,93.30928,77.677826,12.724042,0.27526042,14.759999,8.12197,Paris
2015-11-05,14.146916,12.92432,1.9,1.9,17.106628,35.64,24.854996,12.652958,87.32729,96.42106,71.41176,12.964877,0.2761746,14.4,7.5599995,Paris
2015-11-06,16.034418,15.276893,6.2000003,6.2000003,20.746122,46.8,32.729996,16.093414,92.05459,95.88936,88.80879,13.395752,0.28053877,23.4,11.753877,Paris
2015-11-07,17.432333,17.432173,0.5,0.5,15.629972,42.48,27.734997,12.414786,88.13049,96.52783,72.147934,13.943919,0.28444666,18.359999,8.891344,Paris
2015-11-08,15.192752,14.490956,0.0,0.0,19.09358,40.68,24.585001,12.314465,89.44581,99.67271,74.502686,14.022397,0.2840037,9.72,5.495161,Paris
2016-05-22,14.976085,14.647344,29.1,29.1,17.174677,36.0,23.73,10.048724,90.91238,94.67897,85.70671,13.572272,0.36326835,14.759999,3.96,Paris
2016-05-23,12.307334,10.156046,11.5,11.5,24.651457,45.0,31.814999,15.792433,87.886665,94.164986,73.27289,13.167249,0.37666917,19.08,9.565437,Paris
2016-05-24,11.361501,9.27209,0.0,0.0,14.982228,32.039997,21.210001,9.768774,78.17247,97.64375,58.753822,12.888648,0.37888125,11.159999,6.2145634,Paris
2016-05-25,13.6115,11.856677,0.0,0.0,13.70839,26.64,21.675,10.129241,71.5254,86.09891,53.557236,13.065208,0.37601534,15.119999,5.4477882,Paris
2016-05-26,16.321917,15.866462,0.8,0.8,11.525623,26.64,18.915,8.2029705,75.64154,87.49349,58.332127,13.4991255,0.37243333,12.24,5.4477882,Paris
2016-05-27,18.123999,19.135698,9.6,9.6,7.9036193,19.08,13.95,4.179557,79.4743,96.1623,63.049427,14.214332,0.3763413,6.4799995,0.71999997,Paris
2016-05-28,17.482332,18.421755,12.3,12.3,13.089354,25.56,18.749998,5.9670453,86.23419,99.67013,71.959465,14.6623125,0.37783626,8.64,2.0364676,Paris
2016-05-29,16.078165,15.979608,10.0,10.0,16.215992,37.44,26.249998,11.589549,91.98572,97.11602,85.27358,14.674271,0.38523126,15.4800005,7.5170207,Paris
2016-06-01,16.026083,15.330369,2.7,2.7,18.0,33.839996,26.685,13.514309,87.90546,97.75828,69.27589,14.101044,0.4202021,19.8,9.779817,Paris
2016-06-02,13.844833,11.850644,2.0,2.0,26.079508,55.079998,37.755,18.464857,90.057335,97.10268,83.64384,14.132272,0.41592753,22.319998,13.044722,Paris
2016-06-03,12.128167,10.368856,1.3000001,1.3000001,14.917212,29.16,24.030003,12.439154,87.57303,89.92341,84.83466,13.743251,0.4123392,18.0,9.885262,Paris
2016-06-05,16.840666,17.169397,0.4,0.4,11.440979,22.68,16.665,7.4626956,85.43516,94.60807,68.8436,14.227773,0.40475336,4.68,1.484318,Paris
2016-10-31,11.169833,9.402087,0.0,0.0,10.661107,22.68,17.984999,9.420303,83.89706,94.32982,65.97748,13.655669,0.2482412,13.32,7.42159,Paris
2016-11-01,8.794832,7.517458,0.0,0.0,9.0645685,16.919998,12.434999,5.4703727,95.464836,100.0,89.02632,13.351917,0.24794535,5.04,0.8049845,Paris
2016-11-02,9.878167,7.9236126,0.0,0.0,13.363711,24.48,17.385,8.11036,81.53099,97.36945,59.770756,13.246356,0.24769755,9.36,4.6938252,Paris
2016-11-03,6.280249,3.7795188,0.0,0.0,9.726664,17.64,12.434999,6.1892986,80.79213,95.496155,61.31431,12.589707,0.24741165,6.12,3.319036,Paris
2016-11-04,5.976084,3.411399,5.6,5.6,13.217443,25.919998,17.204998,8.695282,90.64843,97.88743,81.832,12.010566,0.24924083,9.72,4.6938252,Paris
2016-11-05,8.673999,6.1384406,3.1000001,3.1000001,13.896187,32.399998,22.395002,10.379721,83.28318,96.66996,56.350105,12.060416,0.25372878,14.4,5.7599998,Paris
2016-11-06,5.15525,2.068361,0.0,0.0,13.708391,30.239998,20.099997,9.280997,83.040344,95.80108,59.676846,11.613106,0.2538046,14.4,7.8954163,Paris
2017-05-28,23.125,24.432936,0.6,0.6,12.88981,27.72,20.009998,8.451065,68.151505,85.579445,45.647167,17.656664,0.22108375,12.24,1.835647,Paris
2017-05-29,23.1875,24.75048,7.2,7.2,16.203999,32.399998,18.465,8.44347,71.494316,93.35076,46.869774,18.219208,0.22081292,5.7599998,2.5455842,Paris
2017-05-30,18.714582,18.325567,0.5,0.5,18.374111,34.92,23.324997,11.101787,73.89836,95.03993,53.443066,18.247732,0.22094207,9.36,4.829907,Paris
2017-05-31,17.470833,16.802586,0.0,0.0,13.910169,24.48,16.335,7.567913,68.91567,96.40342,45.142155,17.939379,0.21990584,6.4799995,4.3498964,Paris
2017-06-01,20.241667,20.242775,0.0,0.0,16.954432,32.760002,17.28,7.796148,65.38798,94.59427,41.467987,18.114733,0.2165242,9.72,3.6179552,Paris
2017-06-02,21.404167,22.765554,6.8999996,6.8999996,11.159999,27.359999,15.150001,5.496734,71.8131,88.24198,47.362286,18.531794,0.21243416,1.8,0.5091169,Paris
2017-06-03,17.295834,16.983843,3.2000003,3.2000003,18.11841,32.399998,21.375,10.960484,80.39814,99.05593,57.210136,18.398066,0.21427538,7.5599995,2.3051248,Paris
2017-06-04,15.127083,13.047614,0.1,0.1,14.830076,30.239998,20.925,10.180416,61.244904,88.578285,38.22771,17.72098,0.2163642,10.440001,5.8603754,Paris
2017-06-05,17.324999,14.982601,0.0,0.0,23.871555,42.839996,24.644999,13.388684,57.28322,82.275604,38.962543,17.586435,0.21422422,7.92,2.7416782,Paris
2017-06-07,14.862499,10.93468,0.4,0.4,32.32992,56.519997,37.725,20.335495,57.02161,71.71824,40.162724,16.771502,0.22127332,18.72,7.9526596,Paris
2017-06-09,18.345835,17.250141,9.300001,9.300001,18.448023,36.719997,27.510004,12.977812,68.85024,91.13132,40.738052,17.328688,0.22068834,10.440001,4.73506,Paris
2017-06-11,21.585417,21.308355,1.2,1.2,20.316889,39.239998,20.52,10.998262,62.086742,83.543686,37.995705,17.974918,0.20915501,9.0,1.5273507,Paris
2017-10-30,8.164582,5.302383,0.0,0.0,16.263872,30.239998,18.99,10.167476,77.11269,90.99596,56.41243,13.692626,0.24048798,10.08,5.1544156,Paris
2017-10-31,6.6666665,4.551615,0.0,0.0,10.24578,12.959999,9.704999,5.0091076,85.20682,100.0,62.203983,12.966189,0.2398134,4.32,1.1384199,Paris
2017-11-01,8.04375,5.5320334,0.0,0.0,12.313894,24.119999,14.955002,8.4293585,80.64589,94.19582,56.241833,12.547105,0.23792799,8.64,5.6002855,Paris
2017-11-02,10.770833,9.118863,0.1,0.1,12.599999,27.359999,14.355,8.06327,84.21475,95.730644,67.156334,12.460751,0.2385758,7.5599995,3.8773184,Paris
2017-11-03,11.727082,10.560744,0.0,0.0,10.495713,21.599998,13.395,7.094019,86.65501,97.661545,69.808,12.687794,0.23895918,7.5599995,4.3349743,Paris
2017-11-04,12.045834,9.786281,1.3000001,1.3000001,26.282465,51.12,28.514996,16.001131,88.17751,93.87155,79.30739,12.793876,0.23956297,14.759999,8.669949,Paris
2017-11-05,7.943749,4.46179,3.7,3.7,22.963936,43.199997,27.675,15.114516,80.01678,90.75676,59.50203,12.554814,0.24238002,16.56,9.885262,Paris
2018-05-27,21.460417,22.78717,1.0,1.0,12.10157,36.0,17.729998,5.9260645,71.140724,91.00145,47.526783,16.905958,0.28699628,9.0,0.5091169,Paris
2018-05-28,20.535418,22.059183,10.2,10.2,13.608762,30.239998,15.105,5.341594,78.32629,96.593285,50.654785,17.265232,0.2827942,3.2399998,0.5091169,Paris
2018-05-29,18.725,20.083305,2.2,2.2,10.182337,25.56,15.224999,5.975937,86.85248,100.0,72.479965,17.214668,0.29785046,5.04,1.0182338,Paris
2018-05-30,19.781252,20.520388,1.0,1.0,13.009903,29.519999,16.919996,7.708974,76.8935,98.41765,54.086792,17.233355,0.29837123,4.32,1.8,Paris
2018-05-31,19.260418,20.225307,4.2,4.2,16.203999,37.079998,19.560001,8.722942,82.72114,94.72337,65.80196,17.45146,0.2994525,8.28,4.198285,Paris
2018-06-01,17.65833,18.038267,12.4,12.4,15.856356,30.960001,18.854998,9.275123,84.83224,94.38924,62.70544,17.328606,0.30048752,6.8399997,4.198285,Paris
2018-06-02,17.981249,18.215578,0.0,0.0,9.726665,20.880001,13.845,6.6817303,77.54234,99.34846,53.16557,17.202002,0.30023417,6.8399997,3.563818,Paris
2018-06-03,19.620832,19.802673,0.1,0.1,13.246826,24.48,17.685001,9.292669,74.02836,97.74293,51.030533,17.363832,0.2966208,9.0,5.8603754,Paris
2018-06-04,19.77292,20.462578,6.8,6.8,14.917212,32.039997,21.54,10.059834,78.69257,88.54426,63.89458,17.601082,0.29336745,12.599999,4.379589,Paris
2018-06-05,18.672915,18.875086,11.3,11.3,17.076298,29.519999,23.174997,13.072879,85.51522,96.23363,73.5128,17.585062,0.28648084,11.159999,6.379216,Paris
2018-06-07,19.8625,20.622164,0.3,0.3,13.513193,28.44,17.73,8.76419,78.27183,99.36242,52.85971,17.650608,0.28193998,7.2,4.3498964,Paris
2018-06-08,19.927084,21.128618,0.2,0.2,13.70839,25.56,15.615,7.4283247,79.823074,98.06929,60.03714,17.849064,0.27826625,8.28,3.0758414,Paris
2018-06-10,20.183332,21.734026,1.2,1.2,10.948973,21.599998,15.179999,6.824048,83.472145,97.785835,68.044014,18.247812,0.27283624,6.4799995,2.5455842,Paris
2018-10-29,5.304167,0.1927685,0.5,0.5,23.688984,41.399998,37.214996,20.999008,71.0215,80.08763,59.77405,13.536899,0.19966622,30.239998,16.92383,Paris
2018-10-30,6.5708346,2.18834,9.999999,9.999999,26.6327,46.8,34.32,18.923426,78.91722,99.64416,52.96093,13.07798,0.20890416,20.519999,10.195057,Paris
2018-10-31,7.5604167,4.6668015,5.1,5.1,24.464113,41.760002,21.615002,12.324092,85.882484,96.13141,68.161766,12.632855,0.215925,11.159999,6.6185193,Paris
2018-11-01,10.802083,7.8097463,4.2000003,4.2000003,24.066206,44.28,28.484995,15.696105,79.06633,92.57941,66.36787,12.8776045,0.2192496,16.919998,9.449572,Paris
2018-11-02,7.00625,4.295503,0.0,0.0,11.252519,25.199999,15.225,8.703791,81.92214,96.21087,50.805347,12.695271,0.22096418,9.72,6.439876,Paris
2018-11-03,4.64375,1.877781,0.0,0.0,9.504273,15.4800005,10.98,6.246011,82.10126,97.13394,57.43819,11.935375,0.22060002,5.7599998,2.8799999,Paris
2018-11-04,6.479166,3.9369593,0.0,0.0,13.830749,25.56,15.344999,8.965752,89.503624,99.29115,69.845924,11.601916,0.22010374,8.28,5.1165614,Paris
2019-05-26,15.308334,14.059016,0.1,0.1,16.981165,30.960001,20.88,10.757569,76.622444,95.79278,54.00244,14.321918,0.26207253,10.440001,6.489992,Paris
2019-05-27,16.125,14.26516,0.3,0.3,21.578989,38.88,25.905,13.715745,68.15453,88.3631,44.20632,14.583374,0.26133588,16.199999,9.885262,Paris
2019-05-28,13.260418,10.681516,3.4,3.4,21.980644,43.92,29.339994,14.655393,71.005875,87.68523,51.808388,14.436042,0.2594946,15.84,8.209263,Paris
2019-05-29,13.587501,11.97132,0.3,0.3,16.981165,29.88,17.579998,8.308281,71.708626,95.97874,41.45138,14.271812,0.2595921,7.5599995,4.510787,Paris
2019-05-30,17.020832,16.288286,1.0,1.0,14.973576,29.519999,18.869999,9.453284,73.16322,90.91475,57.639553,14.582166,0.25740665,5.7599998,1.5273507,Paris
2019-05-31,17.445833,17.314173,0.0,0.0,11.923557,22.68,13.68,6.3577023,74.023285,97.37995,52.247124,14.869812,0.25621706,5.7599998,2.968636,Paris
2019-06-01,20.247915,20.666632,0.0,0.0,10.1887,23.759998,16.095,8.397248,69.33222,95.16143,43.906094,15.419563,0.24837337,10.440001,5.8603754,Paris
2019-06-02,23.545835,23.372253,0.0,0.0,23.47741,43.92,25.275,13.548577,60.19219,90.50063,31.166695,16.253042,0.23969834,12.599999,6.489992,Paris
2019-06-03,18.19792,17.741776,2.1,2.1,13.363711,32.760002,19.664999,8.900991,70.72614,88.4183,52.782696,16.537607,0.23352379,11.159999,5.4119864,Paris
2019-06-04,18.710417,18.330696,5.7,5.7,24.75638,48.6,28.079998,13.972875,79.797905,97.08844,51.98294,16.373419,0.23412211,9.0,4.8965297,Paris
2019-06-06,14.047916,12.739404,1.3000001,1.3000001,13.527572,31.319998,21.314999,9.603998,76.814766,96.37117,49.293053,15.589835,0.2567883,10.440001,5.8603754,Paris
2019-06-07,14.958333,10.888467,6.3,6.3,41.185005,74.520004,47.489994,26.438606,68.43218,83.101494,52.54616,15.4592085,0.25770664,21.24,13.084402,Paris
2019-06-08,14.960418,10.71507,0.70000005,0.70000005,34.353127,60.839996,47.13,25.37252,61.634388,75.00059,48.678356,15.31398,0.25922084,9.36,5.815978,Paris
2019-06-09,15.291668,14.479295,0.1,0.1,11.298495,23.759998,14.070001,6.6343255,73.31611,94.43691,51.60279,15.314605,0.2585967,7.5599995,3.2399998,Paris
2019-10-28,9.743751,6.3062987,0.4,0.4,18.161278,32.760002,26.354994,14.92358,71.74344,81.94033,58.148323,13.873334,0.2626158,18.72,11.4862,Paris
2019-10-29,9.893749,6.433473,1.5,1.5,17.654686,31.68,26.894997,15.310943,71.33093,84.332275,66.68879,13.585355,0.26329127,21.96,12.475961,Paris
2019-10-30,8.5,6.1697807,4.7999997,4.7999997,15.84409,27.0,19.589998,10.382276,89.03051,92.78203,84.707214,13.132604,0.26498038,14.04,5.8603754,Paris
2019-10-31,9.747916,7.9133544,4.0,4.0,15.905319,29.16,18.180002,10.234098,93.08543,98.321396,83.77999,12.932,0.2654508,7.5599995,4.379589,Paris
2019-11-01,12.195832,10.600127,14.8,14.8,22.963936,49.68,26.400002,14.259571,94.77664,98.98623,88.73201,12.961353,0.27304834,7.92,2.0364676,Paris
2019-11-02,13.360415,9.965764,2.8,2.8,30.811037,52.199997,44.100002,24.681555,82.87948,93.46689,69.232155,13.4400215,0.28003833,34.56,19.346441,Paris
2019-11-03,11.347916,8.616847,9.200001,9.200001,23.358423,42.48,33.345005,17.733187,87.940704,93.225525,81.86046,13.202877,0.28581914,14.759999,7.9526596,Paris
2020-09-27,12.095833,7.9906354,10.6,10.6,34.802895,61.56,49.605003,28.289862,86.80401,89.864006,77.75281,17.817917,0.17630208,39.6,20.674156,Paris
2020-09-28,13.475001,11.208678,7.2,7.2,20.172853,34.56,30.119999,16.957779,83.4383,93.96869,53.745518,17.512625,0.18581249,13.32,8.350138,Paris
2020-09-29,15.464583,15.249695,1.0,1.0,13.708391,26.28,16.935,9.311861,88.388374,95.51369,75.9454,17.531334,0.19043791,7.92,5.0142193,Paris
2020-09-30,15.672917,14.971396,0.4,0.4,18.1041,32.760002,19.29,10.461297,82.7513,96.1391,67.42881,17.589249,0.18982333,9.0,5.3517847,Paris
2020-10-01,14.004167,11.808768,10.300001,10.300001,24.184391,46.44,30.45,16.125036,79.2649,92.46978,63.601692,17.458792,0.19761501,16.56,9.72,Paris
2020-10-02,12.781251,10.944709,14.7,14.7,26.089443,45.36,26.759996,14.50676,88.030945,94.879684,75.92708,16.925875,0.20979251,3.2399998,1.2979984,Paris
2020-10-03,11.677083,10.042548,7.2,7.2,16.645864,38.88,19.499998,9.603946,84.73314,95.41077,62.831646,16.47006,0.22072668,6.8399997,3.7064266,Paris
2020-10-04,11.447915,7.480558,3.1999996,3.1999996,31.079075,57.239998,42.3,23.307266,78.73376,93.51643,64.27005,15.941605,0.2213646,20.519999,12.303366,Paris
2020-10-05,12.10625,8.443022,12.999999,12.999999,28.757215,48.6,43.365,24.71316,85.35572,90.59387,76.71616,15.687188,0.22971712,38.88,22.218153,Paris
2020-10-06,13.3,9.549871,1.9000001,1.9000001,31.435646,56.519997,44.655,24.583715,77.213844,92.09033,65.73455,15.57923,0.23914875,34.2,18.875126,Paris
2020-10-07,13.668751,10.698578,1.0000001,1.0000001,24.905132,43.56,34.184998,18.50246,73.868904,86.698265,50.424175,15.575001,0.24044664,17.28,7.42159,Paris
2020-10-09,14.849998,13.610232,4.6000004,4.6000004,19.914215,33.48,24.420002,11.856951,80.87504,96.51225,56.812904,15.949292,0.24172167,12.959999,6.725354,Paris
2020-10-11,10.437501,7.934328,0.6,0.6,17.414474,37.44,22.710001,12.025112,80.66886,95.02705,54.585537,15.074376,0.2433088,13.679999,8.209263,Paris
2020-11-02,16.42083,13.846012,1.9000001,1.9000001,32.909985,65.88,44.370003,24.63653,79.99879,91.13783,71.72693,14.520791,0.28643918,24.119999,13.441071,Paris
2020-11-03,8.777082,5.641319,0.0,0.0,21.349546,38.88,22.709997,12.543924,75.60237,92.009224,57.755985,13.796417,0.28767872,11.159999,6.989936,Paris
2020-11-04,5.862499,3.243169,0.0,0.0,12.783802,24.84,13.53,7.236125,84.1248,95.45519,61.77428,12.86298,0.28829664,1.8,0.5091169,Paris
2020-11-05,6.362499,3.0965664,0.0,0.0,19.174856,34.2,20.775,11.667297,81.626366,94.4789,58.70587,12.299708,0.28820089,14.04,8.4963045,Paris
2020-11-06,6.779167,3.7338674,0.2,0.2,18.014393,32.399998,21.15,11.758612,85.09025,95.29141,67.64825,11.906167,0.28730455,11.5199995,7.2359104,Paris
2020-11-07,10.804168,9.186225,0.0,0.0,12.429127,23.4,15.704999,9.235482,88.16575,97.611176,70.8601,11.8255205,0.2867442,10.440001,6.28713,Paris
2020-11-08,13.347916,12.22396,0.3,0.3,15.137133,28.44,17.685003,10.085885,86.338104,97.70053,71.81862,12.369481,0.28744796,9.72,6.1094027,Paris
2021-05-30,16.79375,14.73381,0.0,0.0,16.485485,30.960001,25.08,13.207207,58.23171,81.43954,37.56536,13.591126,0.25564668,17.28,10.703569,Paris
2021-05-31,17.479168,15.516622,0.0,0.0,19.35314,37.8,23.699997,12.382351,55.764217,79.739746,36.722214,13.97123,0.24674581,12.24,7.729527,Paris
2021-06-01,18.952084,17.941538,0.0,0.0,14.205182,29.519999,19.515,10.078709,57.830307,77.80187,37.87889,14.438,0.23766623,11.5199995,6.638072,Paris
2021-06-02,20.133331,20.435745,4.2000003,4.2000003,21.734581,41.399998,22.259998,11.245918,74.39827,95.41788,58.03627,15.143666,0.22740418,9.0,5.04,Paris
2021-06-03,20.447916,21.985754,4.2,4.2,9.178235,28.8,14.7,5.252907,78.77101,96.00902,51.178745,15.617916,0.223695,4.32,0.8049845,Paris
2021-06-04,17.25,17.553656,11.6,11.6,17.072504,32.760002,20.894999,9.967926,87.84878,94.7608,78.53231,15.529938,0.23284459,10.08,5.00128,Paris
2021-06-05,16.502085,14.970299,0.3,0.3,18.626305,36.719997,27.210001,14.331012,74.14897,92.813835,54.61129,15.303981,0.23203667,14.4,8.049845,Paris
2021-06-06,16.929167,15.996593,0.0,0.0,14.05845,25.199999,17.91,8.792978,67.23175,89.860214,47.537674,15.439938,0.23268168,9.0,5.1919937,Paris
2021-06-07,18.05625,17.506342,0.0,0.0,12.864649,25.56,16.814999,7.713647,68.075745,94.59838,44.73057,15.860335,0.22950418,9.0,4.32,Paris
2021-06-08,18.545832,18.245058,0.0,0.0,10.587917,21.96,16.289999,7.3302383,67.1432,90.829384,40.978065,16.120127,0.22481959,9.36,5.00128,Paris
2021-06-09,20.035418,20.200926,0.0,0.0,11.808878,23.759998,14.429999,6.38179,65.095436,92.71866,37.198483,16.575792,0.21870542,8.28,2.9024127,Paris
2021-06-11,20.237501,20.442608,0.0,0.0,14.693999,31.319998,19.904999,9.333738,70.26057,96.17296,50.326946,17.513668,0.20975922,8.28,4.1046314,Paris
2021-06-13,19.985418,18.758646,0.0,0.0,14.986553,32.399998,23.444998,11.841984,56.481564,83.220276,36.212097,17.888542,0.20624793,13.32,7.491114,Paris
2021-11-01,9.927083,6.5953217,1.2,1.2,26.230639,47.88,31.229996,17.38161,81.6175,89.66785,63.569733,12.474416,0.29148918,16.56,9.904906,Paris
2021-11-02,8.833334,6.2011585,1.3000001,1.3000001,17.917007,32.039997,20.835001,11.376521,83.6904,93.06256,61.98743,12.15919,0.29453042,10.440001,5.506941,Paris
2021-11-03,7.9125,5.37381,5.7,5.7,15.0038395,27.72,19.035,10.358991,87.44045,96.63224,65.10302,11.958604,0.29984835,10.08,6.297428,Paris
2021-11-04,7.0104165,3.7509587,0.9000001,0.9000001,21.650938,37.44,23.909996,13.98163,87.124725,94.52665,71.13685,11.467668,0.30005255,12.24,7.69592,Paris
2021-11-05,7.558333,4.819055,1.9,1.9,15.137133,27.0,18.630001,10.153695,83.354126,95.19978,61.65285,11.364647,0.3019954,9.36,5.8048253,Paris
2021-11-06,5.3291674,2.61478,0.3,0.3,11.592894,19.08,13.185,7.6368985,86.20246,99.63829,60.947594,10.8948555,0.30235586,8.28,5.04,Paris
2021-11-07,9.708333,6.895212,0.4,0.4,18.504139,32.760002,23.67,13.458115,81.28143,89.51006,61.840267,10.962376,0.30338296,11.879999,7.628263,Paris
2022-05-22,18.052082,17.302177,0.3,0.3,16.946787,30.239998,18.225,9.12722,68.03481,93.24872,48.47399,17.052046,0.24596584,9.0,1.9386592,Paris
2022-05-23,16.7125,16.147491,6.2999997,6.2999997,20.65848,38.519997,23.309996,11.704861,81.52186,90.47254,70.744675,16.951208,0.25091708,10.08,4.0249224,Paris
2022-05-24,13.495834,11.174495,5.9999995,5.9999995,20.037485,36.0,27.63,14.15875,73.98093,91.6955,53.23085,16.401834,0.2592096,9.72,4.73506,Paris
2022-05-25,14.414584,12.297568,0.1,0.1,22.19773,39.6,22.949999,12.396865,68.37711,96.01935,43.04305,16.138418,0.2579142,9.36,5.4477882,Paris
2022-05-26,16.275002,14.537369,0.3,0.3,16.919998,29.88,24.795,13.552639,70.30965,85.311165,58.76813,16.187,0.25611672,19.08,8.891343,Paris
2022-05-27,15.712502,13.889173,0.70000005,0.70000005,17.287498,32.039997,24.855,13.629257,71.24448,88.386566,50.496037,16.208395,0.25401038,16.199999,9.107359,Paris
2022-05-28,14.179166,12.1172285,0.1,0.1,19.33639,34.2,21.375,11.273153,67.29757,96.652016,43.24904,16.000647,0.2495571,9.0,5.1919937,Paris
2022-05-29,11.835418,8.526708,0.0,0.0,16.299694,31.68,24.389997,12.799967,59.866653,84.383644,43.450512,15.718228,0.24592789,16.56,8.707238,Paris
2022-05-30,12.693749,10.596819,0.0,0.0,10.805998,24.84,16.470003,7.440066,62.81325,93.3548,38.552692,15.444812,0.24319546,8.64,2.52,Paris
2022-05-31,14.920835,12.808433,0.1,0.1,17.462782,32.039997,18.66,8.888778,57.481945,79.70385,34.814518,15.600354,0.23990542,3.96,1.08,Paris
2022-06-01,14.702084,13.04252,0.0,0.0,18.129137,30.239998,17.64,8.29316,61.544262,90.53376,37.701183,15.620232,0.23515211,5.7599998,3.096837,Paris
2022-06-03,17.868746,17.662802,8.2,8.2,10.390226,24.119999,15.660001,7.8599195,70.514465,92.96234,49.826584,16.153896,0.22927336,10.799999,2.7416782,Paris
2022-06-05,18.610415,18.337227,5.7999997,5.7999997,24.569832,45.719997,24.254997,12.949881,78.79106,95.60158,47.091053,16.850292,0.23876126,7.5599995,3.096837,Paris
2022-10-31,14.881249,13.855751,5.6,5.6,25.325686,44.639996,21.9,12.307333,85.98223,100.0,64.18894,16.297731,0.24467707,5.3999996,3.6,Paris
2022-11-01,14.264584,10.70111,1.0,1.0,30.555498,55.079998,41.610004,23.37702,72.71878,87.39014,56.812904,16.244482,0.24553539,27.359999,15.990646,Paris
2022-11-02,12.435414,9.735351,0.0,0.0,23.740902,42.48,28.035,15.621675,77.12968,92.82618,57.290127,15.828771,0.24576086,18.359999,9.957108,Paris
2022-11-03,12.0270815,9.116155,3.3000002,3.3000002,29.055367,48.239998,32.204998,18.431068,82.59659,92.02444,67.17065,15.422001,0.2469421,20.519999,12.261157,Paris
2022-11-04,9.666667,6.6272106,3.4,3.4,21.370783,37.079998,28.184998,15.543204,83.43709,91.549355,71.00332,14.832459,0.25256082,15.84,7.628263,Paris
2022-11-05,8.429168,5.8498816,0.1,0.1,17.373497,28.44,18.465,10.892587,84.934715,94.23217,76.71616,14.103166,0.25383124,10.799999,6.9899354,Paris
2022-11-06,10.397918,7.0729175,8.400001,8.400001,25.0064,41.039997,31.74,18.71827,83.110985,90.11468,64.4958,13.859332,0.25845414,24.48,14.081478,Paris
2023-05-28,19.008333,17.510614,0.0,0.0,21.710716,38.16,25.694998,14.187231,60.45811,81.055336,39.939312,15.445708,0.27021042,14.4,8.089993,Paris
2023-05-29,18.058332,15.670917,0.0,0.0,26.758923,46.079998,35.655003,20.411642,62.932705,77.3484,50.33075,15.866292,0.26362333,26.28,16.1198,Paris
2023-05-30,16.591665,13.342177,0.0,0.0,24.514387,43.56,34.710003,19.372465,53.973515,65.00292,38.525665,15.989667,0.258805,26.64,15.941944,Paris
2023-05-31,18.885416,16.596416,0.0,0.0,22.545315,40.68,32.67,18.313671,59.021885,82.686966,35.609,16.216211,0.25313705,23.4,13.570615,Paris
