,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
23,24.0,Barcelona,Open Banco Sabadell ,20/04/16,ATP500,Outdoor,Clay,2nd Round,3.0,Kohlschreiber P.,Carreno Busta P.,27.0,49.0,1330.0,919.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.53,2.7,1.53,2.7,1.49,2.58
24,24.0,Barcelona,Open Banco Sabadell ,20/04/16,ATP500,Outdoor,Clay,2nd Round,3.0,Troicki V.,Fucsovics M.,24.0,212.0,1580.0,244.0,6.0,4.0,1.0,6.0,6.0,0.0,,,,,2.0,1.0,Completed,1.33,3.25,1.42,3.14,1.42,3.4,1.33,3.23
25,24.0,Barcelona,Open Banco Sabadell ,20/04/16,ATP500,Outdoor,Clay,2nd Round,3.0,Nishikori K.,De Bakker T.,6.0,102.0,4490.0,554.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.08,7.0,1.08,10.44,1.1,10.44,1.07,8.33
26,24.0,Barcelona,Open Banco Sabadell ,20/04/16,ATP500,Outdoor,Clay,2nd Round,3.0,Montanes A.,Sousa J.,104.0,34.0,552.0,1181.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.25,1.57,2.3,1.69,2.35,1.71,2.25,1.63
27,24.0,Barcelona,Open Banco Sabadell ,20/04/16,ATP500,Outdoor,Clay,2nd Round,3.0,Nadal R.,Granollers M.,5.0,50.0,5595.0,896.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.05,11.0,1.07,11.52,1.07,11.75,1.05,9.72
28,24.0,Barcelona,Open Banco Sabadell ,20/04/16,ATP500,Outdoor,Clay,2nd Round,3.0,Kuznetsov An.,Cervantes I.,47.0,57.0,945.0,822.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.46,2.95,1.46,3.0,1.42,2.82
29,24.0,Barcelona,Open Banco Sabadell ,20/04/16,ATP500,Outdoor,Clay,2nd Round,3.0,Stepanek R.,Roger-Vasselin E.,159.0,191.0,350.0,287.0,6.0,7.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,1.5,2.5,1.59,2.52,1.59,2.75,1.5,2.54
30,24.0,Barcelona,Open Banco Sabadell ,20/04/16,ATP500,Outdoor,Clay,2nd Round,3.0,Lopez F.,Dodig I.,23.0,79.0,1585.0,704.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.53,2.68,1.57,2.7,1.5,2.54
31,24.0,Barcelona,Open Banco Sabadell ,20/04/16,ATP500,Outdoor,Clay,2nd Round,3.0,Cuevas P.,Ramos-Vinolas A.,25.0,55.0,1510.0,850.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.42,3.11,1.46,3.11,1.41,2.85
32,24.0,Barcelona,Open Banco Sabadell ,21/04/16,ATP500,Outdoor,Clay,3rd Round,3.0,Nadal R.,Montanes A.,5.0,104.0,5595.0,552.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.02,19.0,1.03,20.5,1.03,20.5,1.02,14.84
33,24.0,Barcelona,Open Banco Sabadell ,21/04/16,ATP500,Outdoor,Clay,3rd Round,3.0,Fognini F.,Troicki V.,31.0,24.0,1240.0,1580.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.63,2.44,1.63,2.5,1.57,2.37
34,24.0,Barcelona,Open Banco Sabadell ,21/04/16,ATP500,Outdoor,Clay,3rd Round,3.0,Jaziri M.,Zverev A.,76.0,51.0,709.0,895.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,4.5,1.18,5.35,1.19,5.35,1.22,4.69,1.18
35,24.0,Barcelona,Open Banco Sabadell ,21/04/16,ATP500,Outdoor,Clay,3rd Round,3.0,Nishikori K.,Chardy J.,6.0,33.0,4490.0,1220.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.17,6.02,1.18,6.02,1.16,5.08
36,24.0,Barcelona,Open Banco Sabadell ,21/04/16,ATP500,Outdoor,Clay,3rd Round,3.0,Paire B.,Cuevas P.,22.0,25.0,1616.0,1510.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.62,1.56,2.62,1.67,2.4,1.55
37,24.0,Barcelona,Open Banco Sabadell ,21/04/16,ATP500,Outdoor,Clay,3rd Round,3.0,Dolgopolov O.,Khachanov K.,30.0,138.0,1260.0,426.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.3,3.4,1.3,3.92,1.4,3.92,1.31,3.32
38,24.0,Barcelona,Open Banco Sabadell ,21/04/16,ATP500,Outdoor,Clay,3rd Round,3.0,Kuznetsov An.,Stepanek R.,47.0,159.0,945.0,350.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.29,3.97,1.3,3.97,1.27,3.68
39,24.0,Barcelona,Open Banco Sabadell ,21/04/16,ATP500,Outdoor,Clay,3rd Round,3.0,Kohlschreiber P.,Lopez F.,27.0,23.0,1330.0,1585.0,6.0,7.0,7.0,5.0,6.0,3.0,,,,,2.0,1.0,Completed,1.36,3.0,1.4,3.22,1.41,3.22,1.37,3.02
40,24.0,Barcelona,Open Banco Sabadell ,22/04/16,ATP500,Outdoor,Clay,Quarterfinals,3.0,Paire B.,Jaziri M.,22.0,76.0,1616.0,709.0,3.0,6.0,7.0,5.0,6.0,1.0,,,,,2.0,1.0,Completed,1.16,4.5,1.27,4.3,1.27,4.5,1.22,4.17
41,24.0,Barcelona,Open Banco Sabadell ,22/04/16,ATP500,Outdoor,Clay,Quarterfinals,3.0,Nishikori K.,Dolgopolov O.,6.0,30.0,4490.0,1260.0,7.0,5.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.16,6.46,1.18,6.46,1.15,5.35
42,24.0,Barcelona,Open Banco Sabadell ,22/04/16,ATP500,Outdoor,Clay,Quarterfinals,3.0,Nadal R.,Fognini F.,5.0,31.0,5595.0,1240.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.15,6.55,1.17,6.7,1.13,5.95
43,24.0,Barcelona,Open Banco Sabadell ,22/04/16,ATP500,Outdoor,Clay,Quarterfinals,3.0,Kohlschreiber P.,Kuznetsov An.,27.0,47.0,1330.0,945.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.48,2.91,1.53,2.91,1.48,2.61
44,24.0,Barcelona,Open Banco Sabadell ,23/04/16,ATP500,Outdoor,Clay,Semifinals,3.0,Nishikori K.,Paire B.,6.0,22.0,4490.0,1616.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.22,4.96,1.22,5.15,1.19,4.6
45,24.0,Barcelona,Open Banco Sabadell ,23/04/16,ATP500,Outdoor,Clay,Semifinals,3.0,Nadal R.,Kohlschreiber P.,5.0,27.0,5595.0,1330.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.11,6.5,1.14,7.21,1.15,7.21,1.12,6.11
46,24.0,Barcelona,Open Banco Sabadell ,24/04/16,ATP500,Outdoor,Clay,The Final,3.0,Nadal R.,Nishikori K.,5.0,6.0,5595.0,4490.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.36,3.25,1.4,3.26,1.4,3.5,1.37,3.11
0,24.0,Barcelona,Open Banco Sabadell ,24/04/17,ATP500,Outdoor,Clay,1st Round,3.0,Edmund K.,Chardy J.,42.0,70.0,958.0,710.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.78,2.14,1.78,2.4,1.65,2.2
1,24.0,Barcelona,Open Banco Sabadell ,24/04/17,ATP500,Outdoor,Clay,1st Round,3.0,Seppi A.,Ymer M.,74.0,409.0,685.0,102.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.55,2.61,1.57,2.65,1.5,2.55
2,24.0,Barcelona,Open Banco Sabadell ,24/04/17,ATP500,Outdoor,Clay,1st Round,3.0,Evans D.,Monteiro T.,43.0,80.0,954.0,644.0,6.0,7.0,6.0,2.0,7.0,6.0,,,,,2.0,1.0,Completed,2.75,1.4,2.97,1.44,3.0,1.54,2.74,1.44
3,24.0,Barcelona,Open Banco Sabadell ,24/04/17,ATP500,Outdoor,Clay,1st Round,3.0,Sugita Y.,Robredo T.,91.0,288.0,603.0,172.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,4.0,1.22,4.53,1.24,4.6,1.29,4.09,1.23
4,24.0,Barcelona,Open Banco Sabadell ,24/04/17,ATP500,Outdoor,Clay,1st Round,3.0,Montanes A.,Garcia-Lopez G.,312.0,115.0,155.0,507.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,4.0,1.22,4.36,1.25,4.36,1.29,4.02,1.24
5,24.0,Barcelona,Open Banco Sabadell ,24/04/17,ATP500,Outdoor,Clay,1st Round,3.0,Ruud C.,Albot R.,126.0,81.0,448.0,643.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.46,2.89,1.5,3.0,1.43,2.78
6,24.0,Barcelona,Open Banco Sabadell ,24/04/17,ATP500,Outdoor,Clay,1st Round,3.0,Granollers M.,Jaziri M.,65.0,67.0,736.0,726.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.9,1.8,1.88,2.01,2.1,2.01,1.92,1.86
7,24.0,Barcelona,Open Banco Sabadell ,24/04/17,ATP500,Outdoor,Clay,1st Round,3.0,Almagro N.,Diez S.,57.0,176.0,860.0,312.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.22,4.0,1.22,4.7,1.25,4.7,1.21,4.33
8,24.0,Barcelona,Open Banco Sabadell ,24/04/17,ATP500,Outdoor,Clay,1st Round,3.0,Anderson K.,Berlocq C.,66.0,62.0,730.0,792.0,2.0,6.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.72,2.0,1.89,2.0,1.92,2.12,1.8,1.99
9,24.0,Barcelona,Open Banco Sabadell ,25/04/17,ATP500,Outdoor,Clay,1st Round,3.0,Basilashvili N.,Daniel T.,61.0,114.0,811.0,509.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.83,1.83,1.87,2.02,2.0,2.02,1.86,1.91
10,24.0,Barcelona,Open Banco Sabadell ,25/04/17,ATP500,Outdoor,Clay,1st Round,3.0,Tomic B.,Brown D.,41.0,75.0,960.0,685.0,7.0,5.0,4.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,2.37,1.53,2.24,1.71,2.5,1.71,2.31,1.6
11,24.0,Barcelona,Open Banco Sabadell ,25/04/17,ATP500,Outdoor,Clay,1st Round,3.0,Struff J.L.,Herbert P.H.,52.0,86.0,908.0,627.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.31,3.74,1.33,3.74,1.29,3.49
12,24.0,Barcelona,Open Banco Sabadell ,25/04/17,ATP500,Outdoor,Clay,1st Round,3.0,Chung H.,Istomin D.,94.0,73.0,579.0,688.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.5,2.76,1.5,3.0,1.44,2.75
13,24.0,Barcelona,Open Banco Sabadell ,25/04/17,ATP500,Outdoor,Clay,1st Round,3.0,Khachanov K.,Bellucci T.,56.0,54.0,867.0,876.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.83,2.07,1.91,2.07,1.82,1.96
14,24.0,Barcelona,Open Banco Sabadell ,25/04/17,ATP500,Outdoor,Clay,1st Round,3.0,Dutra Silva R.,Olivo R.,402.0,88.0,106.0,624.0,6.0,1.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.61,2.44,1.67,2.44,1.6,2.3
15,24.0,Barcelona,Open Banco Sabadell ,25/04/17,ATP500,Outdoor,Clay,1st Round,3.0,Zeballos H.,Giraldo S.,84.0,99.0,634.0,546.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.0,1.72,2.09,1.81,2.2,1.83,2.06,1.75
16,24.0,Barcelona,Open Banco Sabadell ,25/04/17,ATP500,Outdoor,Clay,2nd Round,3.0,Thiem D.,Edmund K.,9.0,42.0,3385.0,958.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.3,3.4,1.36,3.44,1.36,3.56,1.32,3.31
17,24.0,Barcelona,Open Banco Sabadell ,25/04/17,ATP500,Outdoor,Clay,2nd Round,3.0,Zverev A.,Almagro N.,21.0,57.0,2005.0,860.0,7.0,6.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.22,4.0,1.32,3.74,1.32,4.0,1.26,3.75
18,24.0,Barcelona,Open Banco Sabadell ,25/04/17,ATP500,Outdoor,Clay,2nd Round,3.0,Sugita Y.,Gasquet R.,91.0,23.0,603.0,1740.0,4.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,6.0,1.12,5.63,1.18,6.04,1.19,5.41,1.15
19,24.0,Barcelona,Open Banco Sabadell ,25/04/17,ATP500,Outdoor,Clay,2nd Round,3.0,Anderson K.,Ferrer D.,66.0,32.0,730.0,1230.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.2,1.61,2.37,1.66,2.4,1.66,2.27,1.61
20,24.0,Barcelona,Open Banco Sabadell ,25/04/17,ATP500,Outdoor,Clay,2nd Round,3.0,Evans D.,Zverev M.,43.0,35.0,954.0,1159.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.72,2.25,1.8,2.25,1.68,2.15
21,24.0,Barcelona,Open Banco Sabadell ,25/04/17,ATP500,Outdoor,Clay,2nd Round,3.0,Carreno Busta P.,Seppi A.,20.0,74.0,2025.0,685.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.22,4.0,1.24,4.65,1.27,4.65,1.23,4.1
22,24.0,Barcelona,Open Banco Sabadell ,25/04/17,ATP500,Outdoor,Clay,2nd Round,3.0,Paire B.,Granollers M.,49.0,65.0,915.0,736.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.69,2.31,1.69,2.5,1.61,2.29
23,24.0,Barcelona,Open Banco Sabadell ,26/04/17,ATP500,Outdoor,Clay,2nd Round,3.0,Murray A.,Tomic B.,1.0,41.0,11690.0,960.0,,,,,,,,,,,,,Walkover,1.07,9.0,1.09,9.35,1.09,9.5,1.07,8.21
24,24.0,Barcelona,Open Banco Sabadell ,26/04/17,ATP500,Outdoor,Clay,2nd Round,3.0,Lopez F.,Montanes A.,40.0,312.0,1045.0,155.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.34,3.56,1.42,3.6,1.3,3.45
25,24.0,Barcelona,Open Banco Sabadell ,26/04/17,ATP500,Outdoor,Clay,2nd Round,3.0,Chung H.,Kohlschreiber P.,94.0,31.0,579.0,1240.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.25,1.33,3.56,1.34,3.56,1.38,3.19,1.34
26,24.0,Barcelona,Open Banco Sabadell ,26/04/17,ATP500,Outdoor,Clay,2nd Round,3.0,Goffin D.,Basilashvili N.,10.0,61.0,2975.0,811.0,7.0,5.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.15,6.35,1.16,6.35,1.13,5.79
27,24.0,Barcelona,Open Banco Sabadell ,26/04/17,ATP500,Outdoor,Clay,2nd Round,3.0,Nadal R.,Dutra Silva R.,5.0,402.0,4235.0,106.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.01,26.0,1.01,29.16,1.03,29.16,1.01,18.05
28,24.0,Barcelona,Open Banco Sabadell ,26/04/17,ATP500,Outdoor,Clay,2nd Round,3.0,Zeballos H.,Sousa J.,84.0,37.0,634.0,1080.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.75,1.4,3.0,1.45,3.05,1.45,2.84,1.41
29,24.0,Barcelona,Open Banco Sabadell ,26/04/17,ATP500,Outdoor,Clay,2nd Round,3.0,Khachanov K.,Cuevas P.,56.0,26.0,867.0,1560.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.75,1.4,3.3,1.39,3.3,1.44,2.95,1.39
30,24.0,Barcelona,Open Banco Sabadell ,26/04/17,ATP500,Outdoor,Clay,2nd Round,3.0,Bautista Agut R.,Struff J.L.,18.0,52.0,2145.0,908.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.41,3.18,1.45,3.18,1.39,2.97
31,24.0,Barcelona,Open Banco Sabadell ,26/04/17,ATP500,Outdoor,Clay,2nd Round,3.0,Ramos-Vinolas A.,Ruud C.,19.0,126.0,2135.0,448.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.3,3.4,1.33,3.69,1.36,3.69,1.32,3.39
32,24.0,Barcelona,Open Banco Sabadell ,27/04/17,ATP500,Outdoor,Clay,3rd Round,3.0,Thiem D.,Evans D.,9.0,43.0,3385.0,954.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.1,8.67,1.11,8.67,1.09,7.17
33,24.0,Barcelona,Open Banco Sabadell ,27/04/17,ATP500,Outdoor,Clay,3rd Round,3.0,Nadal R.,Anderson K.,5.0,66.0,4235.0,730.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.05,11.0,1.05,13.9,1.06,14.5,1.04,10.9
34,24.0,Barcelona,Open Banco Sabadell ,27/04/17,ATP500,Outdoor,Clay,3rd Round,3.0,Sugita Y.,Carreno Busta P.,91.0,20.0,603.0,2025.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,7.0,1.1,8.05,1.11,8.05,1.11,6.87,1.1
35,24.0,Barcelona,Open Banco Sabadell ,27/04/17,ATP500,Outdoor,Clay,3rd Round,3.0,Khachanov K.,Goffin D.,56.0,10.0,867.0,2975.0,6.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,4.0,1.25,4.48,1.25,4.55,1.29,4.05,1.24
36,24.0,Barcelona,Open Banco Sabadell ,27/04/17,ATP500,Outdoor,Clay,3rd Round,3.0,Chung H.,Zverev A.,94.0,21.0,579.0,2005.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,4.0,1.25,3.95,1.3,4.05,1.3,3.79,1.26
37,24.0,Barcelona,Open Banco Sabadell ,27/04/17,ATP500,Outdoor,Clay,3rd Round,3.0,Murray A.,Lopez F.,1.0,40.0,11690.0,1045.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.11,6.5,1.15,6.48,1.15,6.62,1.12,5.98
38,24.0,Barcelona,Open Banco Sabadell ,27/04/17,ATP500,Outdoor,Clay,3rd Round,3.0,Zeballos H.,Paire B.,84.0,49.0,634.0,915.0,6.0,4.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.37,1.57,2.36,1.67,2.37,1.7,2.27,1.62
39,24.0,Barcelona,Open Banco Sabadell ,27/04/17,ATP500,Outdoor,Clay,3rd Round,3.0,Ramos-Vinolas A.,Bautista Agut R.,19.0,18.0,2135.0,2145.0,6.0,2.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.2,1.66,2.23,1.74,2.3,1.75,2.18,1.67
40,24.0,Barcelona,Open Banco Sabadell ,28/04/17,ATP500,Outdoor,Clay,Quarterfinals,3.0,Thiem D.,Sugita Y.,9.0,91.0,3385.0,603.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.12,8.02,1.12,8.29,1.1,7.09
41,24.0,Barcelona,Open Banco Sabadell ,28/04/17,ATP500,Outdoor,Clay,Quarterfinals,3.0,Murray A.,Ramos-Vinolas A.,1.0,19.0,11690.0,2135.0,2.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,1.28,3.75,1.32,3.84,1.32,3.85,1.29,3.55
42,24.0,Barcelona,Open Banco Sabadell ,28/04/17,ATP500,Outdoor,Clay,Quarterfinals,3.0,Nadal R.,Chung H.,5.0,94.0,4235.0,579.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.03,15.0,1.04,17.22,1.05,17.22,1.03,12.73
43,24.0,Barcelona,Open Banco Sabadell ,28/04/17,ATP500,Outdoor,Clay,Quarterfinals,3.0,Zeballos H.,Khachanov K.,84.0,56.0,634.0,867.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,3.0,1.4,2.94,1.47,3.05,1.47,2.93,1.4
44,24.0,Barcelona,Open Banco Sabadell ,29/04/17,ATP500,Outdoor,Clay,Semifinals,3.0,Thiem D.,Murray A.,9.0,1.0,3385.0,11690.0,6.0,2.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.1,1.72,2.35,1.68,2.35,1.84,2.14,1.71
45,24.0,Barcelona,Open Banco Sabadell ,29/04/17,ATP500,Outdoor,Clay,Semifinals,3.0,Nadal R.,Zeballos H.,5.0,84.0,4235.0,634.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.03,15.0,1.04,16.78,1.05,18.75,1.03,12.43
46,24.0,Barcelona,Open Banco Sabadell ,30/04/17,ATP500,Outdoor,Clay,The Final,3.0,Nadal R.,Thiem D.,5.0,9.0,4235.0,3385.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.28,4.22,1.29,4.33,1.26,3.91
0,24.0,Barcelona,Open Banco Sabadell ,23/04/18,ATP500,Outdoor,Clay,1st Round,3.0,Paire B.,Jarry N.,47.0,64.0,1020.0,822.0,7.0,6.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,2.1,1.66,2.33,1.67,2.43,1.77,2.19,1.68
1,24.0,Barcelona,Open Banco Sabadell ,23/04/18,ATP500,Outdoor,Clay,1st Round,3.0,Jaziri M.,Sandgren T.,88.0,49.0,673.0,993.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.33,1.67,2.38,1.76,2.17,1.68
2,24.0,Barcelona,Open Banco Sabadell ,23/04/18,ATP500,Outdoor,Clay,1st Round,3.0,Lajovic D.,Martinez P.,91.0,226.0,664.0,249.0,6.0,4.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.25,3.75,1.29,3.9,1.3,4.05,1.27,3.77
3,24.0,Barcelona,Open Banco Sabadell ,23/04/18,ATP500,Outdoor,Clay,1st Round,3.0,Granollers M.,Kukushkin M.,129.0,95.0,435.0,634.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.65,2.37,1.76,2.49,1.66,2.22
4,24.0,Barcelona,Open Banco Sabadell ,23/04/18,ATP500,Outdoor,Clay,1st Round,3.0,Dutra Silva R.,Donaldson J.,125.0,51.0,442.0,977.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.74,2.2,1.77,2.3,1.71,2.15
5,24.0,Barcelona,Open Banco Sabadell ,23/04/18,ATP500,Outdoor,Clay,1st Round,3.0,Garcia-Lopez G.,Sugita Y.,69.0,42.0,789.0,1154.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.49,2.8,1.56,2.81,1.48,2.65
6,24.0,Barcelona,Open Banco Sabadell ,23/04/18,ATP500,Outdoor,Clay,1st Round,3.0,Tsitsipas S.,Moutet C.,63.0,137.0,822.0,401.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.3,3.4,1.34,3.5,1.36,3.5,1.32,3.37
7,24.0,Barcelona,Open Banco Sabadell ,23/04/18,ATP500,Outdoor,Clay,1st Round,3.0,Karlovic I.,Robredo T.,75.0,211.0,715.0,271.0,6.0,7.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.53,2.37,1.59,2.5,1.62,2.68,1.56,2.43
8,24.0,Barcelona,Open Banco Sabadell ,23/04/18,ATP500,Outdoor,Clay,1st Round,3.0,Cuevas P.,Ojeda Lara R.,46.0,207.0,1040.0,279.0,6.0,0.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.14,5.0,1.14,6.49,1.15,6.95,1.13,5.86
9,24.0,Barcelona,Open Banco Sabadell ,23/04/18,ATP500,Outdoor,Clay,1st Round,3.0,Mayer L.,Zverev M.,45.0,52.0,1073.0,977.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.49,2.8,1.51,2.85,1.47,2.7
10,24.0,Barcelona,Open Banco Sabadell ,24/04/18,ATP500,Outdoor,Clay,1st Round,3.0,Carballes Baena R.,Haider-Maurer A.,77.0,420.0,710.0,91.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.18,4.5,1.21,5.0,1.23,5.16,1.2,4.55
11,24.0,Barcelona,Open Banco Sabadell ,24/04/18,ATP500,Outdoor,Clay,1st Round,3.0,Klizan M.,Delbonis F.,140.0,76.0,396.0,710.0,6.0,3.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.61,2.2,1.67,2.33,1.69,2.45,1.64,2.26
12,24.0,Barcelona,Open Banco Sabadell ,24/04/18,ATP500,Outdoor,Clay,1st Round,3.0,Pella G.,Gojowczyk P.,60.0,50.0,858.0,979.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.31,3.74,1.33,3.9,1.29,3.58
13,24.0,Barcelona,Open Banco Sabadell ,24/04/18,ATP500,Outdoor,Clay,1st Round,3.0,Fratangelo B.,Vatutin A.,106.0,138.0,536.0,400.0,7.0,5.0,5.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.66,2.1,1.74,2.2,1.75,2.3,1.68,2.19
14,24.0,Barcelona,Open Banco Sabadell ,24/04/18,ATP500,Outdoor,Clay,1st Round,3.0,Simon G.,Ivashka I.,70.0,117.0,780.0,485.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.71,2.24,1.74,2.36,1.68,2.2
15,24.0,Barcelona,Open Banco Sabadell ,24/04/18,ATP500,Outdoor,Clay,1st Round,3.0,Munar J.,Sousa J.,174.0,67.0,322.0,805.0,6.0,4.0,3.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,2.5,1.5,2.47,1.6,2.65,1.61,2.44,1.56
16,24.0,Barcelona,Open Banco Sabadell ,24/04/18,ATP500,Outdoor,Clay,2nd Round,3.0,Goffin D.,Granollers M.,10.0,129.0,2930.0,435.0,4.0,6.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.28,3.5,1.25,4.46,1.3,4.46,1.25,3.93
17,24.0,Barcelona,Open Banco Sabadell ,24/04/18,ATP500,Outdoor,Clay,2nd Round,3.0,Lopez F.,Lajovic D.,30.0,91.0,1420.0,664.0,6.0,4.0,2.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.72,2.0,1.69,2.3,1.75,2.3,1.69,2.16
